ENDGAMEBODY_Fall_Blau_GER_WIN;现在巴库油田已经纳入我们的控制，我们的燃料问题已经是过去式，而苏联人才需要面对这个问题了。斯大林格勒的失守同时也对斯大林的威信造成了极大的打击。由于这些优势，苏联的失败不再遥远了。;;;;;;;;;;;;x;x
ENDGAMEBODY_Fall_Blau_GER_LOSS;我们攻势的失败给了苏联更多的时间来恢复最初的损失，他们或许会很快发动一次反击。现在这场战争看起来会变得很持久了。;;;;;;;;;;;;x;x
ENDGAMEBODY_Fall_Blau_SOV_WIN;最近一次德国的进攻已经被挫败，而我们的部队已经准备好尽快发动反击。这些法西斯侵略者将很快为侵略祖国而后悔万分！;;;;;;;;;;;;x;x
ENDGAMEBODY_Fall_Blau_SOV_LOSS;我们没能成功阻止最近一次的德国进攻，这将对来春莫斯科的防御造成可怕的影响。;;;;;;;;;;;;x;x
ENDGAMEBUTTON_Fall_Blau_GER_WIN;莫斯科是下一个！;;;;;;;;;;;;x;x
ENDGAMEBUTTON_Fall_Blau_GER_LOSS;我确定明年会更好;;;;;;;;;;;;x;x
ENDGAMEBUTTON_Fall_Blau_SOV_WIN;畅饮伏特加吧！;;;;;;;;;;;;x;x
ENDGAMEBUTTON_Fall_Blau_SOV_LOSS;畅饮伏特加吧;;;;;;;;;;;;x;x
ENDGAMEHEADER_Southern_Conquests_JAP_WIN;胜利！;;;;;;;;;;;;x
ENDGAMEHEADER_Southern_Conquests_JAP_LOSS;失败！;;;;;;;;;;;;x
ENDGAMEHEADER_Southern_Conquests_USA_WIN;胜利！;;;;;;;;;;;;x
ENDGAMEHEADER_Southern_Conquests_USA_LOSS;失败！;;;;;;;;;;;;x
ENDGAMEHEADER_Southern_Conquests_ENG_WIN;胜利！;;;;;;;;;;;;x
ENDGAMEHEADER_Southern_Conquests_ENG_LOSS;失败！;;;;;;;;;;;;x
ENDGAMEBODY_Southern_Conquests_JAP_WIN;我们获得了保持我们战争机器持续运行所需的宝贵资源。随着这些地方纳入控制，我们的舰队很快就可以将美国舰队的残余力量送入海洋深处，这样一来他们除了接受我们的和平条件外将别无选择。;;;;;;;;;;;;x
ENDGAMEBODY_Southern_Conquests_JAP_LOSS;由于没有获得对本地区珍贵资源的控制，你宣布了日本帝国的灭亡。很快我们的舰队无法再出航而我们的战机也无法再防卫我们的领空。天皇对你非常失望。;;;;;;;;;;;;x
ENDGAMEBODY_Southern_Conquests_USA_WIN;日本人对珍珠港的袭击是充满耻辱与愚蠢的一天。尽管他们最初的进攻获得了惊人的胜利，但他们在太平洋的入侵行动还是遭到了决定性的失败。一旦他们的原油储备耗尽，他们将彻底失去自卫能力，从而不得不投降。;;;;;;;;;;;;x
ENDGAMEBODY_Southern_Conquests_USA_LOSS;日本人发动了一系列反应速度极快的入侵，现在已经控制了他们所谓的“南方资源区”。但是战争不会结束。在美国，不断增长的战争经济正在大量生产武器和补给，飞机和坦克，以及——更加重要的——一支新的舰队。让日本人在还可能的时候享用他们的资源区吧，我们会回来的。;;;;;;;;;;;;x
ENDGAMEBODY_Southern_Conquests_ENG_WIN;日本人对珍珠港的袭击是充满耻辱与愚蠢的一天。尽管他们最初的进攻获得了惊人的胜利，但他们在太平洋的入侵行动还是遭到了决定性的失败。一旦他们的原油储备耗尽，他们将彻底失去自卫能力，从而不得不投降。;;;;;;;;;;;;x
ENDGAMEBODY_Southern_Conquests_ENG_LOSS;日本人发动了一系列反应速度极快的入侵，现在已经控制了他们所谓的“南方资源区”。但是战争不会结束。在美国，不断增长的战争经济正在大量生产武器和补给，飞机和坦克，以及——更加重要的——一支新的舰队。然而，当前我们不得不减少我们的损失，从而把北非放弃给轴心国。我们的部队将转运到东方以从日本人的攻势前防卫澳大利亚和新西兰。失去地中海是令人痛苦的，但对英联邦国家的入侵更加不能容忍。;;;;;;;;;;;;x
ENDGAMEBUTTON_Southern_Conquests_JAP_WIN;进展顺利！;;;;;;;;;;;;x
ENDGAMEBUTTON_Southern_Conquests_JAP_LOSS;只有一种方式可以洗刷耻辱……;;;;;;;;;;;;x
ENDGAMEBUTTON_Southern_Conquests_USA_WIN;真是反常表现;;;;;;;;;;;;x
ENDGAMEBUTTON_Southern_Conquests_USA_LOSS;我们还没开始战斗！;;;;;;;;;;;;x
ENDGAMEBUTTON_Southern_Conquests_ENG_WIN;这还不坏;;;;;;;;;;;;x
ENDGAMEBUTTON_Southern_Conquests_ENG_LOSS;轮到日本的回合了;;;;;;;;;;;;x
ENDGAMEHEADER_Unthinkable_SOV_WIN;胜利！;;;;;;;;;;;;x
ENDGAMEHEADER_Unthinkable_SOV_LOSS;失败！;;;;;;;;;;;;x
ENDGAMEHEADER_Unthinkable_USA_WIN;胜利！;;;;;;;;;;;;x
ENDGAMEHEADER_Unthinkable_USA_LOSS;失败！;;;;;;;;;;;;x
ENDGAMEHEADER_Unthinkable_ENG_WIN;胜利！;;;;;;;;;;;;x
ENDGAMEHEADER_Unthinkable_ENG_LOSS;失败！;;;;;;;;;;;;x
ENDGAMEBODY_Unthinkable_SOV_WIN;资本主义侵略者已经被击败，就像早于他们的法西斯分子一样。很多事情都清楚了：送来的补给质量低劣，第二战场的开辟也不断推迟……我们所谓的“盟国”显然希望我们在与德国人的战斗中流干鲜血，这样当他们背叛我们时我们就无法抵抗了。但是光荣的红军把他们都击败了！;;;;;;;;;;;;x
ENDGAMEBODY_Unthinkable_SOV_LOSS;资本主义走狗以背信弃义的进攻击败了我们。当然，他们也无法继续入侵祖国，我们被迫回到了战前的波兰东部边境。然而，当前已经开始了一个五年重建计划，以及解开美国人超级炸弹秘密的工作计划。一旦我们的计划完成，西方将为其背叛行为懊悔万分。但你看不到这些了，同志，斯大林对你的成绩不太满意，所以你大概会需要一次小小的旅行……;;;;;;;;;;;;x
ENDGAMEBODY_Unthinkable_USA_WIN;共产主义者已经被击败，民主制度已经在东欧重建。;;;;;;;;;;;;x
ENDGAMEBODY_Unthinkable_USA_LOSS;共产主义者击败了我们，英国已经是民主制度在欧洲最后一个堡垒了。;;;;;;;;;;;;x
ENDGAMEBODY_Unthinkable_ENG_WIN;欧洲的铁幕已经被掀开，波兰再次获得了自由！;;;;;;;;;;;;x
ENDGAMEBODY_Unthinkable_ENG_LOSS;波兰依旧处于共产主义者的控制中，而且当前欧洲的绝大部分都处于相同的状态：被苏联敌人占领。;;;;;;;;;;;;x
ENDGAMEBUTTON_Unthinkable_SOV_WIN;为了祖国、荣誉和自由！;;;;;;;;;;;;x
ENDGAMEBUTTON_Unthinkable_SOV_LOSS;西伯利亚再见！;;;;;;;;;;;;x
ENDGAMEBUTTON_Unthinkable_USA_WIN;现在我们得借钱给每个人了……;;;;;;;;;;;;x
ENDGAMEBUTTON_Unthinkable_USA_LOSS;回美国了;;;;;;;;;;;;x
ENDGAMEBUTTON_Unthinkable_ENG_WIN;现在我肯定能连任了！;;;;;;;;;;;;x
ENDGAMEBUTTON_Unthinkable_ENG_LOSS;也许我们应该多想想的;;;;;;;;;;;;x
B_UNDERGROUND;抵抗;;;;;;;;;;;;x;x
underground_short;地下抵抗基地;;;;;;;;;;;;x;x
MODIFIER_LOCAL_UNDERGROUND;本地地下抵抗;;;;;;;;;;;;x;x
SUPRESSION;镇压;;;;;;;;;;;;x;x
CAN_NOT_ADD_WARGOAL_UNTIL;无法添加新的战争目标直到$DATE$;;;;;;;;;;;;x;x
WARDIALOG_SELECT_STATE;选择一个地区主权宣称。;;;;;;;;;;;;x;x
SPREAD_UNDERGROUND;展开地下抵抗网络;;;;;;;;;;;;x;x
SPAWN_PARTISAN;催化游击单位;;;;;;;;;;;;x;x
UNDERGROUND_ACTION_PARTISAN;尽快催化游击单位;;;;;;;;;;;;x;x
UNDERGROUND_ACTION_SPREAD;尽快传播地下抵抗网络;;;;;;;;;;;;x;x
UNDERGROUND_ACTION_NONE;停止活动并集结力量;;;;;;;;;;;;x;x
FE_SCENARIOS;剧本;;;;;;;;;;;;x;x
INTEL_ARMIES;陆军;;;;;;;;;;;;x;x
INTEL_AIR;空军;;;;;;;;;;;;x;x
INTEL_NAVIES;海军;;;;;;;;;;;;x;x
INTEL_MINISTERS;部长;;;;;;;;;;;;x;x
DISABLED_IN_SCENARIO;该剧本内禁止;;;;;;;;;;;;x;x
aquire_territory;获得领土;;;;;;;;;;;;x;x
aquire_territory_setup;从$RECIPIENT$获得$STATE$。;;;;;;;;;;;;x;x
conquer;征服;;;;;;;;;;;;x;x
conquer_setup;征服$RECIPIENT$;;;;;;;;;;;;x;x
puppet;傀儡;;;;;;;;;;;;x;x
puppet_setup;在$RECIPIENT$组建一个忠实的政府;;;;;;;;;;;;x;x
liberate_as_democracy;解放;;;;;;;;;;;;x;x
liberate_as_democracy_setup;解放$RECIPIENT$人民;;Befreien Sie eine Person aus $RECIPIENT$;;;;;;;;;;x;x
install_democracy;Install Democracy;;Demokratie einf黨ren;;;;;;;;;;x;x
install_democracy_setup;Democracy in $RECIPIENT$!;;Demokratie in $RECIPIENT$!;;;;;;;;;;x;x
liberate_as_communist;解放;;;;;;;;;;;;x;x
liberate_as_communist_setup;解放$RECIPIENT$人民;;;;;;;;;;;;x;x
install_communism;建立共产主义;;;;;;;;;;;;x;x
install_communism_setup;向$RECIPIENT$传播人民革命;;;;;;;;;;;;x;x
civil_war_setup;碾碎$RECIPIENT$的分离主义者！;;;;;;;;;;;;x;x
vichy_war_goal;法国战败;;;;;;;;;;;;x;x
vichy_war_goal_setup;法国北部海岸将成为进攻英国的优良基地，同时一个听话的法国政府可以接管南部。;;;;;;;;;;;;x;x
barbarossa_war_goal;向东扩张;;;;;;;;;;;;x;x
barbarossa_war_goal_setup;击溃$RECIPIENT$，吞并乌拉尔以西的一切。我们只需要在门前踢一脚，整座腐朽的建筑就会崩溃。;;;;;;;;;;;;x;x
japan_USA_goal;控制太平洋;;;;;;;;;;;;x;x
japan_USA_goal_setup;为了保证大东亚共荣圈的安全，我们必须控制太平洋上的所有$RECIPIENT$基地。;;;;;;;;;;;;x;x
restore_france;重建法国;;;;;;;;;;;;x;x
restore_france_setup;终结维希傀儡政府并重建法兰西的光荣。;;;;;;;;;;;;x;x
MISSION_NONE;无;;;;;;;;;;;;x;x
THEATRE_INVASION;对$TARGET$的进攻有一部分将从$STAGE$发起。 ;;;;;;;;;;x;x
NO_INVASION_PLAN;不在侵入计划中。;;;;;;;;;;x;x
WARGOALTITLE;增加战争目标;;Kriegsziel hinzuf黦en.;;;;;;;;;;x;x
WARGOALDESC;增加另外的战争目标以对抗$COUNTRY$;;;;;;;;;;x;x
underground;地下抵抗 ;;Untergrund-Widerstand;;;;;;;;;;x;x
DFAllied_win;Control Tarabulus before 1/10/1942;;Kontrollieren Sie Tarabulus vor 1/10/1942;;;;;;;;;;x;x
DFAllied_win2;This is worth 2 points;;Dies ist 2 Punkte wert;;;;;;;;;;x;x
DFAllied_win3;Control Tarabulus after 1/10/1942;;Kontrollieren Sie Tarabulus nach 1/10/1942;;;;;;;;;;x;x
DFAllied_win4;Control Tunis after 1/10/1942;;Kontrollieren Sie Tunis nach 1/10/1942;;;;;;;;;;x;x
DFAxis_win;Control Alexandria;;Kontrollieren Sie Alexandria;;;;;;;;;;x;x
DFCross_the_suez;Cross the Suez canal and capture Romani;;躡erqueren Sie den Suezkanal und erobern Sie Romani;;;;;;;;;;x;x
BBCapture_Den_Hagg;Capture Den Hagg;;Erobern Sie Den Haag;;;;;;;;;;x;x
BBCapture_Calais;Capture Calais;;Erobern Sie Calais;;;;;;;;;;x;x
BBControl_Den_Hagg2;Remain in control of Den Hagg until 1/2/1945;;Kontrollieren Sie Den Haag bis 1/2/1945;;;;;;;;;;x;x
BBControl_Calais2;Remain in control of Calais until 1/2/1945;;Kontrollieren Sie Calais bis 1/2/1945;;;;;;;;;;x;x
FBtake_baki;Capture Baki;;Erobern Sie Baki;;;;;;;;;;x;x
FBtake_rostov;Capture Rostov;;Erobern Sie Rostow;;;;;;;;;;x;x
FBtake_sevastopol;Capture Sevastopol;;Erobern Sie Sewastopol;;;;;;;;;;x;x
FBprotect_stalingrad;Hold Stalingrad until 1/12/1942;;Halten Sie Stalingrad bis 1/12/1942;;;;;;;;;;x;x
FBprotect_rostov;Hold Rostov until 1/12/1942;;Halten Sie Rostow bis 1/12/1942;;;;;;;;;;x;x
FBprotect_sevastopol;Hold Sevastopol until 1/12/1942;;Halten Sie Sewastopol bis 1/12/1942;;;;;;;;;;x;x
SCControl_Singapore;Capture Singapore;;Erobern Sie Singapur;;;;;;;;;;x;x
SCControl_Semarang;占领三宝垄;;Erobern Sie Semarang;;;;;;;;;;x;x
SCControl_Manilla;马尼拉;;Erobern Sie Manila;;;;;;;;;;x;x
SCControl_HongKong;占领香港;;Erobern Sie Hong Kong;;;;;;;;;;x;x
SCControl_Semarang2;占领新加坡;;Erobern Sie Singapur;;;;;;;;;;x;x
SCControl_Guam;重新控制关岛;;Erlangen Sie die Kontrolle Guams zur點k;;;;;;;;;;x;x
SCControl_Manilla2;持有马尼拉;;Halten Sie Manila;;;;;;;;;;x;x
SCControl_Saigon;占领西贡;;Erobern Sie Saigon;;;;;;;;;;x;x
OUCapture_Paris;夺取巴黎;;;;;;;;;;;;x;x
OUCapture_Warsaw;夺取华沙;;;;;;;;;;;;x;x
THEATRE_FORCES;战区部队;;;;;;;;;;;;x;x
IMMEDIATE_NEEDS;当前需求;;;;;;;;;;;;x;x
THEATRE_CURRENT_OBJECTIVES;当前目标;;;;;;;;;;;;x;x
THEATRE_CURRENT_OPERATION;当前计划;;;;;;;;;;;;x;x
Soviet_claims_FIN;苏联对芬兰宣称主权;;;;;;;;;;;;x;x
UNDERGROUND_NOT_AT_WAR;我们必须处于战争并有地区被占领才能训练地下抵抗单位;;;;;;;;;;;;x
OUR_GOALS;战争目标:;;;;;;;;;;;;x
GOALS_VS_US;是下列国家的目标：;;;;;;;;;;;;x
ELECTION_EFFECT;$WHO$举行选举;;;;;;;;;;;;x
LEDGER_STRAT_RES_CONTROL_TOOLTIP_1;资源控制于;;;;;;;;;;x;
LEDGER_STRAT_RES_CONTROL_TOOLTIP_2;位于下列省份;;befindlich in Provinz;;;;;;;;;;x;
undeclared_war_one_title;不宣之战;;;;;;;;;;;;x;x
undeclared_war_one_desc;尽管在名义上处于中立，但美国在1941年依然稳步地迈向针对纳粹德国的战争。在三月签署租借法案之后，罗斯福总统宣布临近美国的大西洋海域为“泛美安全区”。在此区域，美国海军舰船将为欧洲运输船护航。1941年4月10日，美国做出了二战期间第一次敌意行为，美国海军尼布拉克号驱逐舰攻击了击沉荷兰货轮的德国U艇。;;;;;;;;;;;;x;x
undeclared_war_two_title;扩张不宣而战;;;;;;;;;;;;x;x
undeclared_war_two_desc;向中大西洋扩张泛美安全区。;;;;;;;;;;;;x;x
undeclared_war_three_title;进一步扩张不宣而战;;;;;;;;;;;;x;x
undeclared_war_three_desc;向东大西洋扩张泛美安全区。;;;;;;;;;;;;x;x
DIPLO_INFO;信息;;;;;;;;;;;;x
DIPLO_RELATIONS;关系;;;;;;;;;;;;x
DIPLO_WARGOALS;战争目标;;;;;;;;;;;;x
scenarios\Fall_blau\Extra_OOBs\FBGER1.txt;来自陆军总司令部后备力量的部队已经到达了基辅;;;;;;;;;;;;x;x
scenarios\Fall_blau\Extra_OOBs\FBSOV1.txt;第5坦克集团军到达了萨瓦托夫，第4坦克集团军到达了斯大林格勒，第1坦克集团军到达了大塔沃洛扎卡;;;;;;;;;;;;x;x
scenarios\Fall_blau\Extra_OOBs\FBSOV2.txt;外卡弗加方面军到达了第比利斯;;;;;;;;;;;;x;x
scenarios\Fall_blau\Extra_OOBs\FBSOV3.txt;红军最高指挥部已经要求所有可用的师赶往萨瓦托夫;;;;;;;;;;;;x;x
scenarios\Fall_blau\Extra_OOBs\FBSOV4.txt;第1及第2空军后备部队已经降落在萨瓦托夫;;;;;;;;;;;;x;x
scenarios\desert_fox\Extra_OOBs\eng1.txt;增援部队已经到达埃尔伊斯坎达里亚;;;;;;;;;;;;x;x
scenarios\desert_fox\Extra_OOBs\eng2.txt;增援部队已经到达埃尔伊斯坎达里亚;;;;;;;;;;;;x;x
scenarios\desert_fox\Extra_OOBs\eng3.txt;增援部队已经到达埃尔伊斯坎达里亚;;;;;;;;;;;;x;x
scenarios\desert_fox\Extra_OOBs\eng4.txt;增援部队已经到达埃尔伊斯坎达里亚;;;;;;;;;;;;x;x
scenarios\desert_fox\Extra_OOBs\eng5.txt;增援部队已经到达埃尔伊斯坎达里亚;;;;;;;;;;;;x;x
scenarios\desert_fox\Extra_OOBs\eng6.txt;增援部队已经到达埃尔伊斯坎达里亚;;;;;;;;;;;;x;x
scenarios\desert_fox\Extra_OOBs\eng7.txt;增援部队已经到达埃尔伊斯坎达里亚;;;;;;;;;;;;x;x
scenarios\desert_fox\Extra_OOBs\eng8.txt;增援部队已经到达埃尔伊斯坎达里亚;;;;;;;;;;;;x;x
scenarios\desert_fox\Extra_OOBs\eng9.txt;增援部队已经到达埃尔伊斯坎达里亚;;;;;;;;;;;;x;x
scenarios\desert_fox\Extra_OOBs\eng10.txt;增援部队已经到达埃尔伊斯坎达里亚;;;;;;;;;;;;x;x
scenarios\desert_fox\Extra_OOBs\eng11.txt;增援部队已经到达埃尔伊斯坎达里亚;;;;;;;;;;;;x;x
scenarios\desert_fox\Extra_OOBs\eng12.txt;增援部队已经到达埃尔伊斯坎达里亚;;;;;;;;;;;;x;x
scenarios\desert_fox\Extra_OOBs\eng13.txt;增援部队已经到达埃尔伊斯坎达里亚;;;;;;;;;;;;x;x
scenarios\desert_fox\Extra_OOBs\eng14.txt;增援部队已经到达埃尔伊斯坎达里亚;;;;;;;;;;;;x;x
scenarios\desert_fox\Extra_OOBs\eng15.txt;增援部队已经到达埃尔伊斯坎达里亚;;;;;;;;;;;;x;x
scenarios\desert_fox\Extra_OOBs\eng16.txt;增援部队已经到达埃尔伊斯坎达里亚;;;;;;;;;;;;x;x
scenarios\desert_fox\Extra_OOBs\eng17.txt;增援部队已经到达卡萨布兰卡;;;;;;;;;;;;x;x
scenarios\desert_fox\Extra_OOBs\eng18.txt;增援部队已经到达卡萨布兰卡;;;;;;;;;;;;x;x
scenarios\desert_fox\Extra_OOBs\ger1.txt;增援部队已经到达塔拉布鲁斯;;;;;;;;;;;;x;x
scenarios\desert_fox\Extra_OOBs\ger2.txt;增援部队已经到达塔拉布鲁斯;;;;;;;;;;;;x;x
scenarios\desert_fox\Extra_OOBs\ger3.txt;增援部队已经到达塔拉布鲁斯;;;;;;;;;;;;x;x
scenarios\desert_fox\Extra_OOBs\ger4.txt;增援部队已经到达塔拉布鲁斯;;;;;;;;;;;;x;x
scenarios\desert_fox\Extra_OOBs\ger5.txt;增援部队已经到达塔拉布鲁斯;;;;;;;;;;;;x;x
scenarios\desert_fox\Extra_OOBs\ger6.txt;增援部队已经到达塔拉布鲁斯;;;;;;;;;;;;x;x
scenarios\desert_fox\Extra_OOBs\ger7.txt;增援部队已经到达塔拉布鲁斯;;;;;;;;;;;;x;x
scenarios\desert_fox\Extra_OOBs\ger8.txt;增援部队已经到达塔拉布鲁斯;;;;;;;;;;;;x;x
scenarios\desert_fox\Extra_OOBs\ger9.txt;增援部队已经到达塔拉布鲁斯;;;;;;;;;;;;x;x
scenarios\desert_fox\Extra_OOBs\ger10.txt;增援部队已经到达塔拉布鲁斯;;;;;;;;;;;;x;x
scenarios\desert_fox\Extra_OOBs\ger11.txt;增援部队已经到达塔拉布鲁斯;;;;;;;;;;;;x;x
scenarios\desert_fox\Extra_OOBs\ita1.txt;增援部队已经到达塔拉布鲁斯;;;;;;;;;;;;x;x
scenarios\desert_fox\Extra_OOBs\ita2.txt;增援部队已经到达塔拉布鲁斯;;;;;;;;;;;;x;x
scenarios\desert_fox\Extra_OOBs\ita3.txt;增援部队已经到达塔拉布鲁斯;;;;;;;;;;;;x;x
scenarios\desert_fox\Extra_OOBs\ita4.txt;增援部队已经到达塔拉布鲁斯;;;;;;;;;;;;x;x
scenarios\desert_fox\Extra_OOBs\ita5.txt;增援部队已经到达塔拉布鲁斯;;;;;;;;;;;;x;x
scenarios\desert_fox\Extra_OOBs\ita6.txt;增援部队已经到达塔拉布鲁斯;;;;;;;;;;;;x;x
scenarios\desert_fox\Extra_OOBs\ita7.txt;增援部队已经到达塔拉布鲁斯;;;;;;;;;;;;x;x
scenarios\desert_fox\Extra_OOBs\ita8.txt;增援部队已经到达塔拉布鲁斯;;;;;;;;;;;;x;x
scenarios\desert_fox\Extra_OOBs\ita9.txt;增援部队已经到达塔拉布鲁斯;;;;;;;;;;;;x;x
scenarios\desert_fox\Extra_OOBs\ita10.txt;增援部队已经到达塔拉布鲁斯;;;;;;;;;;;;x;x
headline_theatres;战区;;;;;;;;;;;;x;x
THEATRE_THEATRES;战区;;;;;;;;;;;;x
THEATRE_ALLIED_THEATRES;盟军战区;;;;;;;;;;;;x
BUILD;建造;;;;;;;;;;;;x
ASSIGN_SPARE;分配剩余;;;;;;;;;;;;x
NEEDS;需要;;;;;;;;;;;;x
atlantic_coast_region;大西洋贸易区;;;;;;;;;;;;x
pacific_coast_region;太平洋贸易区;;;;;;;;;;;;x
indian_coast_region;印度洋贸易区;;;;;;;;;;;;x
THEATRE_FRONT_PLANNING;前线计划;;;;;;;;;;;;x
ODDS_DEFEND_GOOD;我们守住这个位置不成问题;;;;;;;;;;;;x
ODDS_DEFEND_AVERAGE;我们可以守住这个位置一段时间;;;;;;;;;;;;x
ODDS_DEFEND_BAD;我们无法守住这个位置;;;;;;;;;;;;x
ODDS_ATTACK_GOOD;我们有信心在攻击时将敌军击退;;;;;;;;;;;;x
ODDS_ATTACK_AVERAGE;我们可以发起进攻，但或许需要增援部队才能守住新战线;;;;;;;;;;;;x
ODDS_ATTACK_BAD;我们的兵力不足以在一次进攻中有效完成任务;;;;;;;;;;;;x
FRONT_TITLE;$FROM$向$TO$推进;;;;;;;;;;;;x
DECLARE_WAR_NAP_LIMIT_DATE;我们签署了互不侵犯协定，它不能在$DATE$之前撕毁。;;;;;;;;;;;;x
DECLARE_WAR_NAP_LIMIT_TROOPS_BALANCE;我们签署了互不侵犯协定并且无法撕毁，这是因为我们在边境没有足够的部队。我们需要$LIMIT_PERC$%的部队驻扎于边境，但我们当前仅有$CURR_PERC$%。;;;;;;;;;;;;x
DECLARE_WAR_NAP_BREAKABLE;我们签署了互不侵犯协定，但我们可以撕毁它。;;;;;;;;;;;;x
alert_nap_expiry_instant;互不侵犯协定状况。;;;;;;;;;;;;x
alert_nap_expiry_delayed;与下列国家签署了互不侵犯协定：;;;;;;;;;;;;x
alert_nap_expiry_delayed_list_A;$COUNTRY$于$DATE$后可以撕毁;;$COUNTRY$ kann gebrochen werden am $DATE$;;;;;;;;;;x;
alert_nap_expiry_delayed_list_B;当前即可撕毁，但我们在边境没有足够的部队。我们需要$LIMIT_PERC$%的部队驻扎于边境，但我们当前仅有$CURR_PERC$%。;;$COUNTRY$ k鰊nte jetzt gebrochen werden, aber wir haben nicht gen黦end Truppen an ihrer Grenze. Wir ben鰐igen $LIMIT_PERC$% ihrer Brigaden entlang unserer gemeinsamen Grenzen, aber wir haben derzeit nur $CURR_PERC$%.;;;;;;;;;;x;
alert_nap_expiry_delayed_list_C;$COUNTRY$当前即可撕毁;$COUNTRY$ kann jetzt gebrochen werden;;;;;;;;;;x;
alert_nap_expiry_delayed_list_D;到期时间$DATE$。;;;;;;;;;;;;x
alert_nap_expiry_delayed_list_E;所需部队比例在$DATE$后将改变为$LIMIT_PERC$%。;;;;;;;;;;;;x
WARGOAL_EFFECT;增加了战争目标：$GOAL$;;;;;;;;;;;;x
IS_AT_UNDECLARED_WAR_WITH;对下列国家进行不宣之战;;;;;;;;;;;;x
HAS_NO_WAR_GOAL_AGAINST;在没有战争目标的情况下对抗;;;;;;;;;;;;x
USE_LEGACY_CAMERA;使用旧界面;;;;;;;;;;;;x
OOB_EXPAND_ALL;展开全部;;;;;;;;;;;;x
western_atlantic_region;西大西洋;;;;;;;;;;;;x
central_atlantic_region;中大西洋;;;;;;;;;;;;x
eastern_atlantic_region;东大西洋;;;;;;;;;;;;x
minister_event;部长辞职;;Minister tritt zur點k;;;;;;;;;;x;
minister_event2;<NAME>递交了他的辞职信，这是由于其主张与政府之间的根本性矛盾。;;<NAME> hat sein R點ktrittsgesuch eingereicht, da zwischen ihm und dem Rest der Regierung fundamentale Meinungsverschiedenheiten bestehen.;;;;;;;;;;x;
minister_event3;开除部长;;Minister entlassen;;;;;;;;;;x;
minister_event4;<name>被发现是卖国贼，所以已经被“开除”了;<name> wurde als Verr鋞er an Staat und Volk ermittelt und als Konsequenz standrechtlich;;;;;;;;;;x;
minister_event5;……被某些人;;;;;;;;;;x;
MR_pact_title;要求东波兰;;Ostpolen fordern;;;;;;;;;;x;
MR_pact_desc;波兰已经投降，是时候提醒德国我们的协定了;;;;;;;;;;;;x
EVTOPTA1507;遵守协定;;;;;;;;;;;;x
EVTOPTB1507;不遵守协定;;;;;;;;;;;;x
Yalta_name;雅尔塔会议;;;;;;;;;;;;x
Yalta_desc;雅尔塔会议，有时被称为克里米亚会议——其代号为亚尔古会议——召开于1945年2月4日至11日，是美国、英国和苏联政府首脑的一次战时会议，分别以总统富兰克林·D·罗斯福、首相温斯顿·丘吉尔与部长会议主席约瑟夫·斯大林为代表，会议的主要目的是讨论欧洲的战后重组。它特别讨论了重建在战争中被摧毁的欧洲国家的问题。其中一项主要结论就是要求纳粹德国无条件投降。战后，德国和柏林都应当划分为占领区。;;;;;;;;;;;;x
Convoy_Event_name;完善的运输护航;;;;;;;;;;;;x
Convoy_Event_desc;最近来自美国的补给运输显著地丰富起来了。;;;;;;;;;;;;x
DFConvoy_Event_name;被破坏的运输护航;;;;;;;;;;;;x
DFConvoy_Event_desc;最近的补给运输遭到了敌军极大地破坏，下一次护航运输船队到达之前补给会一直缺乏。;;;;;;;;;;;;x
ADD_UNDECLARED_REGION_EFFECT;在下列地区如果发现敌军即会发起进攻：;;;;;;;;;;;;x
desperate_defence;一寸山河一寸血;;;;;;;;;;;;x
EVTNAME4500;法国的命运;;;;;;;;;;;;x;x
EVTDESC4500;出乎意料地对法国宣战以后，我们必须决定在这场战争中的目标。我们应该按照历史轨迹占领北部及西部海岸同时让一个傀儡政权来管理南部区域和殖民地吗？;;;;;;;;;;;;x;x
EVTOPTA4500;听起来像是个好主意;;;;;;;;;;;;x;x
EVTOPTB4500;我对法国还有别的想法;;;;;;;;;;;;x;x
US_pacific_bases_region;美国太平洋基地;;;;;;;;;;;;x;x
Alaska_region;阿拉斯加;;;;;;;;;;;;x;x
US_west_coast_cities;西海岸战略城市;;;;;;;;;;;;x
MODIFIER_THREAT_RESISTANCE;威胁度抵抗;;;;;;;;;;;;x
Dutch_east_indies;荷属东印度群岛;;;;;;;;;;;;x
Singapore_region;新加坡地区;;;;;;;;;;;;x
Hongkong_region;香港;;;;;;;;;;;;x
UK_borneo_region;婆罗洲;;;;;;;;;;;;x
ATTEMPT_COUP;尝试政变;;;;;;;;;;;;x
disorganized_soviets;突然袭击;;;;;;;;;;;;x
COUP_DESC;尝试发动政变，这将消耗你在$TARGET$的所有间谍;;;;;;;;;;;;x
COUP_DESC_DISABLED;他们的政党支持度太高;;;;;;;;;;;;x
egypt_and_middle_east;埃及与中东;;;;;;;;;;;;x
caucasus_region;高加索地区;;;;;;;;;;;;x
QUALIFIES_FOR_CABINET;该内阁职位拥有$COUNT$候选人;;;;;;;;;;;;x
COUP_NOT_ENOUGH_SUPPORT;我们的政治盟友力量还不足以在$TARGET$发动政变;;;;;;;;;;;;x
EVTNAME5057;政府被颠覆！;;;;;;;;;;;;x;x
